"","book","release","chapter","page","chapter_num","page_num","n_code","n_lrn_q","n_lrn_item","lrn_auto","mcq","association","shorttext","clozeassociation","imageclozeassociation","sortlist","formulaV2","choicematrix","plaintext"
"654","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.4 Interpreting the Confidence Interval",12,4,0,14,11,13,13,0,0,0,0,0,0,0,1
"655","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.5 Confidence Intervals for Other Parameters",12,5,6,18,12,12,12,0,0,0,0,0,0,0,6
"656","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.6 What Affects the Width of the Confidence Interval",12,6,2,8,7,6,6,0,0,0,0,0,0,0,2
"657","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.1 Models with Two Explanatory Variables",13,1,1,2,2,1,1,0,0,0,0,0,0,1,0
"658","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.2 Visualizing Price = Home Size + Neighborhood",13,2,2,1,1,1,1,0,0,0,0,0,0,0,0
"659","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.3 Specifying and Fitting a Multivariate Model",13,3,1,5,5,4,3,1,0,0,0,0,0,0,1
"660","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.4 Interpreting the Parameter Estimates for a Multivariate Model",13,4,0,8,5,7,7,0,0,0,0,0,0,0,1
"661","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.5 Predictions from the Multivariate Model",13,5,1,4,2,4,4,0,0,0,0,0,0,0,0
"662","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.6 Using Residuals and Sums of Squares to Measure Error Around the Multivariate Model",13,6,2,8,5,8,8,0,0,0,0,0,0,0,0
"663","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.7 Using Venn Diagrams to Conceptualize Sums of Squares, PRE, and F",13,7,0,16,7,14,11,0,3,0,0,0,0,0,2
"664","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.8 The Logic of Inference with the Multivariate Model",13,8,2,4,3,3,3,0,0,0,0,0,0,0,1
"665","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 13 - Introduction to Multivariate Models","13.9 Using the Sampling Distribution of F",13,9,2,6,5,5,5,0,0,0,0,0,0,0,1
"666","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.1 Targeted Model Comparisons",14,1,0,7,4,5,5,0,0,0,0,0,0,2,0
"667","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.2 Sums of Squares for Targeted Model Comparisons",14,2,2,5,4,3,3,0,0,0,0,0,0,0,2
"668","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.3 PRE and F for Targeted Model Comparisons",14,3,1,5,4,4,4,0,0,0,0,0,0,0,1
"669","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.4 Inference for Targeted Model Comparisons",14,4,0,1,1,1,1,0,0,0,0,0,0,0,0
"670","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.5 Using `shuffle()` for Targeted Model Comparisons (Part 1)",14,5,2,1,1,0,0,0,0,0,0,0,0,0,1
"671","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.6 Using `shuffle()` for Targeted Model Comparisons (Part 2)",14,6,3,2,2,2,2,0,0,0,0,0,0,0,0
"672","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.7 Deciding Which Predictors to Include in a Model",14,7,1,4,4,2,2,0,0,0,0,0,0,0,2
"673","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.8 Models with Multiple Categorical Predictors",14,8,2,11,7,8,8,0,0,0,0,0,0,0,3
"674","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.9 Error and Inference from Models with Multiple Categorical Predictors",14,9,1,7,5,5,5,0,0,0,0,0,0,0,2
"675","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.10 Models with Multiple Quantitative Predictors",14,10,4,4,4,1,1,0,0,0,0,0,0,0,3
"676","College / Advanced Statistics and Data Science (ABCD)","v5.0-exp2","Chapter 14 - Multivariate Model Comparisons","14.11 Error and Inference from Models with Multiple Quantitative Predictors",14,11,1,6,3,4,2,0,2,0,0,0,0,0,2
"677","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.3 Doing Statistics with R",1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"678","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.4 Introduction to R Functions",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"679","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.5 Save Your Work in R Objects",1,5,15,0,0,0,0,0,0,0,0,0,0,0,0
"680","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.6 Goals of This Course",1,6,0,1,1,0,0,0,0,0,0,0,0,0,1
"681","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.7 Chapter 1 Review Questions",1,7,0,13,13,13,13,0,0,0,0,0,0,0,0
"682","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.1 Starting with a Bunch of Numbers",2,1,2,3,1,2,2,0,0,0,0,0,0,0,1
"683","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.2 From Numbers to Data",2,2,0,9,7,3,2,0,1,0,0,0,0,1,5
"684","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.3 A Data Frame Example: MindsetMatters",2,3,7,6,6,5,1,0,4,0,0,0,0,0,1
"685","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.4 Measurement",2,4,6,7,6,3,2,0,1,0,0,0,0,1,3
"686","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.5 Measurement (Continued)",2,5,0,3,2,3,2,0,1,0,0,0,0,0,0
"687","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.6 Sampling from a Population",2,6,1,2,2,0,0,0,0,0,0,0,0,0,2
"688","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.7 The Structure of Data",2,7,3,10,6,10,8,0,2,0,0,0,0,0,0
"689","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.8 Manipulating Data",2,8,7,7,6,5,5,0,0,0,0,0,0,0,2
"690","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.9 Summary",2,9,0,1,1,0,0,0,0,0,0,0,0,0,1
"691","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.10 Chapter 2 Review Questions",2,10,0,19,19,17,17,0,0,0,0,0,0,0,2
"692","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 2 - Understanding Data","2.11 Chapter 2 Review Questions 2",2,11,0,15,15,15,15,0,0,0,0,0,0,0,0
"693","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.1 The Concept of Distribution",3,1,0,2,1,0,0,0,0,0,0,0,0,2,0
"694","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.2 Visualizing Distributions with Histograms",3,2,7,10,9,9,8,0,0,1,0,0,0,0,1
"695","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.3 Shape, Center, Spread, and Weird Things",3,3,1,5,3,3,3,0,0,0,0,0,0,0,2
"696","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.4 The Data Generating Process",3,4,0,3,2,0,0,0,0,0,0,0,0,0,3
"697","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.5 The Back and Forth Between Data and the DGP",3,5,2,5,3,2,1,0,1,0,0,0,0,0,3
"698","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.6 The Back and Forth Between Data and the DGP (Continued)",3,6,6,4,3,2,2,0,0,0,0,0,0,0,2
"699","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.7 The Five-Number Summary",3,7,5,11,9,11,10,1,0,0,0,0,0,0,0
"700","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.8 Boxplots and the Five-Number Summary",3,8,3,9,6,7,5,1,0,1,0,0,0,0,2
"701","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.9 Exploring Variation in Categorical Variables",3,9,5,5,5,0,0,0,0,0,0,0,0,0,5
"702","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",3,10,0,21,21,18,18,0,0,0,0,0,0,0,3
"703","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",3,11,0,13,13,13,13,0,0,0,0,0,0,0,0
"704","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.1 Welcome to Explaining Variation",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.2 Explaining One Variable with Another",4,2,4,13,8,8,8,0,0,0,0,0,0,0,5
"706","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",4,3,2,19,8,14,14,0,0,0,0,0,0,0,5
"707","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.4 More Ways to Visualize Relationships: Point and Jitter Plots",4,4,1,6,5,5,4,0,0,1,0,0,0,0,1
"708","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.5 Even More Ways: Putting these Plots Together",4,5,1,11,7,7,4,0,0,2,1,0,0,0,4
"709","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.6 Representing Relationships Among Variables",4,6,0,4,2,1,1,0,0,0,0,0,0,0,3
"710","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.7 Sources of Variation",4,7,0,1,1,1,0,1,0,0,0,0,0,0,0
"711","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.8 Randomness",4,8,3,6,3,2,1,0,1,0,0,0,0,1,3
"712","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.9 From Categorical to Quantitative Explanatory Variables",4,9,5,8,7,4,4,0,0,0,0,0,0,0,4
"713","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.10 Quantitative Explanatory Variables",4,10,1,10,4,7,7,0,0,0,0,0,0,0,3
"714","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.11 Research Design",4,11,0,14,5,9,0,1,8,0,0,0,0,0,5
"715","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",4,12,1,4,4,4,4,0,0,0,0,0,0,0,0
"716","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.13 Shuffling Can Help Us Understand Real Data Better",4,13,2,3,3,2,2,0,0,0,0,0,0,0,1
"717","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.14 Quantifying the Data Generating Process",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",4,15,0,20,20,18,18,0,0,0,0,0,0,0,2
"719","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 4 - Explaining Variation","4.16 Chapter 4 Review Questions 2",4,16,0,14,14,14,14,0,0,0,0,0,0,0,0
"720","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.1 What is a Model, and Why Would We Want One?",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.2 Modeling a Distribution as a Single Number",5,2,0,8,2,0,0,0,0,0,0,0,0,0,8
"722","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.3 Median vs. Mean as a Model",5,3,5,4,2,3,0,0,3,0,0,0,0,0,1
"723","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.4 Exploring the Mean",5,4,0,2,1,2,2,0,0,0,0,0,0,0,0
"724","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.5 Fitting the Empty Model",5,5,2,3,3,1,1,0,0,0,0,0,0,0,2
"725","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.6 Generating Predictions from the Empty Model",5,6,2,1,1,1,1,0,0,0,0,0,0,0,0
"726","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.7 Thinking About Error",5,7,3,4,3,2,2,0,0,0,0,0,0,0,2
"727","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.8 The World of Mathematical Notation",5,8,0,2,2,2,2,0,0,0,0,0,0,0,0
"728","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.9 DATA = MODEL + ERROR: Notation",5,9,0,12,6,9,5,4,0,0,0,0,0,0,3
"729","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.10 Summarizing Where We Are",5,10,0,1,1,0,0,0,0,0,0,0,0,0,1
"730","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.11 Chapter 5 Review Questions",5,11,0,20,20,18,18,0,0,0,0,0,0,0,2
"731","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 5 - A Simple Model","5.12 Chapter 5 Review Questions 2",5,12,0,14,14,14,14,0,0,0,0,0,0,0,0
"732","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.1 Quantifying Total Error Around a Model",6,1,2,7,4,7,3,3,0,0,0,1,0,0,0
"733","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.2 The Beauty of Sum of Squares",6,2,2,2,2,2,2,0,0,0,0,0,0,0,0
"734","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.3 Variance",6,3,1,10,6,7,6,1,0,0,0,0,0,0,3
"735","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.4 Standard Deviation",6,4,2,9,6,9,8,1,0,0,0,0,0,0,0
"736","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.5 Z-Scores",6,5,1,14,10,5,4,0,1,0,0,0,0,0,9
"737","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.6 Interpreting and Using Z-Scores",6,6,1,5,4,2,1,0,1,0,0,0,0,0,3
"738","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.7 Modeling the Shape of the Error Distribution",6,7,2,3,3,1,1,0,0,0,0,0,0,0,2
"739","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.8 Modeling Error with the Normal Distribution",6,8,6,5,4,4,4,0,0,0,0,0,0,0,1
"740","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.9 Using the Normal Model to Make Predictions",6,9,1,5,2,5,5,0,0,0,0,0,0,0,0
"741","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.10 Getting Familiar with the Normal Distribution",6,10,0,6,5,4,2,0,2,0,0,0,0,0,2
"742","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.11 The Empirical Rule",6,11,1,2,1,2,1,0,0,0,1,0,0,0,0
"743","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.12 Next Up: Explaining Error",6,12,0,1,1,0,0,0,0,0,0,0,0,0,1
"744","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.13 Chapter 6 Review Questions",6,13,0,20,20,19,19,0,0,0,0,0,0,0,1
"745","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 6 - Quantifying Error","6.14 Chapter 6 Review Questions 2",6,14,0,11,11,11,11,0,0,0,0,0,0,0,0
"746","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.1 Explaining Variation",7,1,0,4,3,3,3,0,0,0,0,0,0,0,1
"747","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.2 Using R to Fit the Group Model",7,2,3,7,4,7,4,3,0,0,0,0,0,0,0
"748","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.3 GLM Notation for the Group Model",7,3,0,7,4,7,6,1,0,0,0,0,0,0,0
"749","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.4 How the Model Makes Predictions",7,4,0,4,3,4,4,0,0,0,0,0,0,0,0
"750","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.5 Error Leftover From the Group Model",7,5,0,5,3,4,4,0,0,0,0,0,0,0,1
"751","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.6 Graphing Residuals From the Model",7,6,1,3,2,3,3,0,0,0,0,0,0,0,0
"752","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.7 Error Reduced by the Group Model",7,7,0,5,3,5,5,0,0,0,0,0,0,0,0
"753","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.8 Using SS Error to Compare Group to Empty Model",7,8,2,4,2,4,4,0,0,0,0,0,0,0,0
"754","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.9 Partitioning Sums of Squares into Model and Error",7,9,1,2,1,2,2,0,0,0,0,0,0,0,0
"755","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.10 Using Proportional Reduction in Error (PRE) to Compare Two Models",7,10,0,3,3,3,3,0,0,0,0,0,0,0,0
"756","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 7 - Adding an Explanatory Variable to the Model","7.11 Chapter 7 Review Questions ",7,11,0,12,12,12,12,0,0,0,0,0,0,0,0
"757","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 8 - Digging Deeper into Group Models","8.1 Extending to a Three-Group Model",8,1,4,8,4,8,5,2,0,0,0,0,1,0,0
